Date,Colony,Ant ID,Time,Junction,Entered From,Exited Toward,Turn Type (L/R/U),Choice (W/N),Action (inspect/ignore),
07/01/21,21-MW3,5A,,4,,40,,,,
07/01/21,21-MW3,5A,,4,,,,,,
07/01/21,21-MW3,5A,,2,,,,,,
07/01/21,21-MW3,5A,,0,,,,,,
07/01/21,21-MW3,5A,,1,,,,,,
07/01/21,21-MW3,5A,,0,,,,,,
07/01/21,21-MW3,5A,,-1,,,,,,
07/01/21,21-MW3,5A,,0,,,,,,
07/01/21,21-MW3,5A,,1,,,,,,
07/01/21,21-MW3,5A,,0,,,,,,
07/01/21,21-MW3,5A,,-1,,,,,,
07/01/21,21-MW3,5A,,0,,,,,,
07/01/21,21-MW3,5A,,2,,,,,,
07/01/21,21-MW3,5A,,20,,,,,,
07/01/21,21-MW3,5A,,22,,,,,,
07/01/21,21-MW3,5A,,222,,,,,,
07/01/21,21-MW3,5A,,2222,,,,,inspect,
07/01/21,21-MW3,5A,,222,,,,,,
07/01/21,21-MW3,5A,,2221,,,,,,
07/01/21,21-MW3,5A,,222,,,,,,
07/01/21,21-MW3,5A,,22,,221,,,,
07/01/21,21-MW3,5A,,22,,,,,,
07/01/21,21-MW3,5A,,20,,,,,,
07/01/21,21-MW3,5A,,21,,,,,,
07/01/21,21-MW3,5A,,20,,,,,,
07/01/21,21-MW3,5A,,2,,4,,,,
07/01/21,21-MW3,5A,,2,,,,,,
07/01/21,21-MW3,5A,,0,,,,,,
07/01/21,21-MW3,5A,,1,,,,,,
07/01/21,21-MW3,5A,,3,,,,,,
07/01/21,21-MW3,5A,,30,,,,,,
07/01/21,21-MW3,5A,,31,,,,,,
07/01/21,21-MW3,5A,,311,,,,,inspect,
07/01/21,21-MW3,5A,,31,,,,,,
07/01/21,21-MW3,5A,,30,,,,,,
07/01/21,21-MW3,5A,,3,,,,,,
07/01/21,21-MW3,5A,,1,,,,,,
07/01/21,21-MW3,5A,,0,,,,,,
07/01/21,21-MW3,5A,,2,,,,,,
07/01/21,21-MW3,5A,,20,,,,,,
07/01/21,21-MW3,5A,,21,,,,,,
07/01/21,21-MW3,5A,,211,,,,,,
07/01/21,21-MW3,5A,,2111,,,,,inspection,
07/01/21,21-MW3,5A,,211,,,,,,
07/01/21,21-MW3,5A,,21,,,,,,
07/01/21,21-MW3,5A,,20,,,,,,
07/01/21,21-MW3,5A,,2,,,,,,
07/01/21,21-MW3,5A,,4,,,,,,
07/01/21,21-MW3,5A,,6,,,,,,
07/01/21,21-MW3,5A,,8,,,,,,
07/01/21,21-MW3,5A,,6,,,,,,
07/01/21,21-MW3,5A,,60,,62,,,,
07/01/21,21-MW3,5A,,60,,,,,,
07/01/21,21-MW3,5A,,6,,,,,,
07/01/21,21-MW3,5A,,4,,,,,,
07/01/21,21-MW3,5A,,2,,,,,,
07/01/21,21-MW3,5A,,0,,,,,,
07/01/21,21-MW3,5A,,-1,,,,,,
07/01/21,21-MW3,5B,16:08,0,,2,,,,
07/01/21,21-MW3,5B,,0,,,,,,
07/01/21,21-MW3,5B,,1,,3,,,,
07/01/21,21-MW3,5B,,1,,,,,,
07/01/21,21-MW3,5B,,0,,,,,,
07/01/21,21-MW3,5B,,2,,,,,,
07/01/21,21-MW3,5B,,20,,,,,,
07/01/21,21-MW3,5B,,22,,,,,,
07/01/21,21-MW3,5B,,222,,,,,,
07/01/21,21-MW3,5B,,2221,,,,,inspect,
07/01/21,21-MW3,5B,,222,,,,,,
07/01/21,21-MW3,5B,,2222,,,,,inspect,
07/01/21,21-MW3,5B,,222,,,,,,
07/01/21,21-MW3,5B,,22,,,,,,
07/01/21,21-MW3,5B,,20,,,,,,
07/01/21,21-MW3,5B,,2,,4,,,,
07/01/21,21-MW3,5B,,2,,,,,,
07/01/21,21-MW3,5B,,0,,,,,,
07/01/21,21-MW3,5B,,1,,,,,,
07/01/21,21-MW3,5B,,3,,30,,,,
07/01/21,21-MW3,5B,,3,,,,,,
07/01/21,21-MW3,5B,,5,,,,,,
07/01/21,21-MW3,5B,,3,,,,,,
07/01/21,21-MW3,5B,,30,,,,,,
07/01/21,21-MW3,5B,,32,,,,,,
07/01/21,21-MW3,5B,,321,,,,,,
07/01/21,21-MW3,5B,,32,,,,,,
07/01/21,21-MW3,5B,,30,,,,,,
07/01/21,21-MW3,5B,,31,,,,,,
07/01/21,21-MW3,5B,,312,,,,,inspect,
07/01/21,21-MW3,5B,,31,,,,,,
07/01/21,21-MW3,5B,,311,,,,,inspect,
07/01/21,21-MW3,5B,,31,,,,,,
07/01/21,21-MW3,5B,,30,,,,,,
07/01/21,21-MW3,5B,,3,,,,,,
07/01/21,21-MW3,5B,,1,,,,,,
07/01/21,21-MW3,5B,,0,,,,,,
07/01/21,21-MW3,5B,,-1,,,,,,
07/02/21,21-MW3,6A,14:22,0,,,,,,
07/02/21,21-MW3,6A,,2,,,,,,
07/02/21,21-MW3,6A,,4,,,,,,
07/02/21,21-MW3,6A,,2,,,,,,
07/02/21,21-MW3,6A,,0,,,,,,
07/02/21,21-MW3,6A,,1,,,,,,
07/02/21,21-MW3,6A,,0,,-1,,,,
07/02/21,21-MW3,6A,,0,,,,,,
07/02/21,21-MW3,6A,,2,,,,,,
07/02/21,21-MW3,6A,,4,,,,,,
07/02/21,21-MW3,6A,,40,,41,,,,
07/02/21,21-MW3,6A,,40,,,,,,
07/02/21,21-MW3,6A,,4,,,,,,
07/02/21,21-MW3,6A,,6,,,,,,
07/02/21,21-MW3,6A,,60,,,,,,
07/02/21,21-MW3,6A,,61,,,,,,
07/02/21,21-MW3,6A,,60,,,,,,
07/02/21,21-MW3,6A,,6,,8,,,,
07/02/21,21-MW3,6A,,6,,,,,,
07/02/21,21-MW3,6A,,4,,40,,,,
07/02/21,21-MW3,6A,,4,,,,,,
07/02/21,21-MW3,6A,,2,,,,,,
07/02/21,21-MW3,6A,,0,,,,,,
07/02/21,21-MW3,6A,,1,,,,,,
07/02/21,21-MW3,6A,,3,,5,,,,
07/02/21,21-MW3,6A,,3,,,,,,
07/02/21,21-MW3,6A,,1,,,,,,
07/02/21,21-MW3,6A,,10,,,,,,
07/02/21,21-MW3,6A,,1,,,,,,
07/02/21,21-MW3,6A,,0,,,,,,
07/02/21,21-MW3,6A,,2,,,,,,
07/02/21,21-MW3,6A,,20,,,,,,
07/02/21,21-MW3,6A,,22,,,,,,
07/02/21,21-MW3,6A,,222,,2221,,,,
07/02/21,21-MW3,6A,,222,,2222,,,,
07/02/21,21-MW3,6A,,222,,,,,,
07/02/21,21-MW3,6A,,22,,,,,,
07/02/21,21-MW3,6A,,20,,22,,,,
07/02/21,21-MW3,6A,,20,,,,,,
07/02/21,21-MW3,6A,,21,,212,,,,
07/02/21,21-MW3,6A,,21,,211,,,,
07/02/21,21-MW3,6A,,21,,,,,,
07/02/21,21-MW3,6A,,20,,,,,,
07/02/21,21-MW3,6A,,2,,,,,,
07/02/21,21-MW3,6A,,4,,,,,,
07/02/21,21-MW3,6A,,2,,,,,,
07/02/21,21-MW3,6A,,0,,,,,,
07/02/21,21-MW3,6A,,1,,,,,,
07/02/21,21-MW3,6A,,10,,,,,,
07/02/21,21-MW3,6A,,12,,,,,,
07/02/21,21-MW3,6A,,121,,,,,,
07/02/21,21-MW3,6A,,1211,,,,,inspect (water +vitamin),
07/02/21,21-MW3,6A,,121,,,,,,
07/02/21,21-MW3,6A,,1212,,,,,,
07/02/21,21-MW3,6A,,121,,,,,,
07/02/21,21-MW3,6A,,12,,,,,,
07/02/21,21-MW3,6A,,10,,,,,,
07/02/21,21-MW3,6A,,1,,,,,,
07/02/21,21-MW3,6A,,3,,,,,,
07/02/21,21-MW3,6A,,5,,,,,,
07/02/21,21-MW3,6A,,3,,5,,,,
07/02/21,21-MW3,6A,,3,,,,,,
07/02/21,21-MW3,6A,,1,,,,,,
07/02/21,21-MW3,6A,,0,,,,,,
07/02/21,21-MW3,6A,14:30,-1,,,,,,
7/2/21,21-MW3,6B,14:35,0,,,,,,
7/2/21,21-MW3,6B,,2,,,,,,
7/2/21,21-MW3,6B,,20,,21,,,,
7/2/21,21-MW3,6B,,20,,,,,,
7/2/21,21-MW3,6B,,2,,,,,,
7/2/21,21-MW3,6B,,0,,,,,,
7/2/21,21-MW3,6B,14:36,-1,,,,,,
7/2/21,21-MW3,6B,,0,,,,,,
7/2/21,21-MW3,6B,,1,,10,,,,
7/2/21,21-MW3,6B,,1,,,,,,
7/2/21,21-MW3,6B,,3,,5,,,,
7/2/21,21-MW3,6B,,3,,30,,,,
7/2/21,21-MW3,6B,,3,,,,,,
7/2/21,21-MW3,6B,,1,,,,,,
7/2/21,21-MW3,6B,,0,,,,,,
7/2/21,21-MW3,6B,14:38,-1,,,,,,
7/2/21,21-MW3,6B,14:41,0,,,,,,
7/2/21,21-MW3,6B,,1,,,,,,
7/2/21,21-MW3,6B,,3,,30,,,,
7/2/21,21-MW3,6B,,3,,,,,,
7/2/21,21-MW3,6B,,5,,,,,,
7/2/21,21-MW3,6B,,7,,,,,,
7/2/21,21-MW3,6B,,5,,,,,,
7/2/21,21-MW3,6B,,3,,,,,,
7/2/21,21-MW3,6B,,1,,,,,,
7/2/21,21-MW3,6B,,10,,,,,,
7/2/21,21-MW3,6B,,11,,,,,,
7/2/21,21-MW3,6B,,111,,,,,,
7/2/21,21-MW3,6B,,11,,,,,,
7/2/21,21-MW3,6B,,112,,,,,,
7/2/21,21-MW3,6B,,1122,,,,,,
7/2/21,21-MW3,6B,,112,,,,,,
7/2/21,21-MW3,6B,,11,,,,,,
7/2/21,21-MW3,6B,,10,,,,,,
7/2/21,21-MW3,6B,,12,,,,,,
7/2/21,21-MW3,6B,,122,,,,,,
7/2/21,21-MW3,6B,14:45,1221,,,,,inspect (nest),
7/2/21,21-MW3,6B,,122,,,,,,
7/2/21,21-MW3,6B,,12,,121,,,,
7/2/21,21-MW3,6B,,12,,,,,,
7/2/21,21-MW3,6B,,10,,,,,,
7/2/21,21-MW3,6B,,11,,,,,,
7/2/21,21-MW3,6B,,112,,,,,,
7/2/21,21-MW3,6B,,1121,,,,,,
7/2/21,21-MW3,6B,,112,,,,,,
7/2/21,21-MW3,6B,,1122,,,,,,
7/2/21,21-MW3,6B,,112,,,,,,
7/2/21,21-MW3,6B,14:48,1122,,,,,inspect (sugar + pollen),
7/2/21,21-MW3,6B,,112,,,,,,
7/2/21,21-MW3,6B,,11,,,,,,
7/2/21,21-MW3,6B,,10,,,,,,
7/2/21,21-MW3,6B,,12,,,,,,
7/2/21,21-MW3,6B,,122,,,,,,
7/2/21,21-MW3,6B,,1222,,,,,,
7/2/21,21-MW3,6B,,122,,,,,,
7/2/21,21-MW3,6B,,1221,,,,,,
7/2/21,21-MW3,6B,,122,,,,,,
7/2/21,21-MW3,6B,,1222,,,,,,
7/2/21,21-MW3,6B,,122,,,,,,
7/2/21,21-MW3,6B,,12,,,,,,
7/2/21,21-MW3,6B,,10,,,,,,
7/2/21,21-MW3,6B,,1,,,,,,
7/2/21,21-MW3,6B,,0,,,,,,
7/2/21,21-MW3,6B,14:50,-1,,,,,,
7/2/21,21-MW3,7A,16:07,0,,,,,,
7/2/21,21-MW3,7A,,1,,,,,,
7/2/21,21-MW3,7A,,3,,,,,,
7/2/21,21-MW3,7A,,30,,,,,,
7/2/21,21-MW3,7A,,32,,,,,,
7/2/21,21-MW3,7A,16:08,322,,,,,inspect (roi),
7/2/21,21-MW3,7A,,32,,,,,,
7/2/21,21-MW3,7A,,321,,,,,,
7/2/21,21-MW3,7A,,32,,,,,,
7/2/21,21-MW3,7A,16:09,322,,,,,inspect (roi),
7/2/21,21-MW3,7A,,32,,,,,,
7/2/21,21-MW3,7A,,30,,,,,,
7/2/21,21-MW3,7A,,3,,,,,,
7/2/21,21-MW3,7A,,5,,50,,,,
7/2/21,21-MW3,7A,,5,,,,,,
7/2/21,21-MW3,7A,,7,,,,,,
7/2/21,21-MW3,7A,16:10,71,,,,,inspect (trunk),
7/2/21,21-MW3,7A,16:14,7,,,,,,
7/2/21,21-MW3,7A,16:14,72,,,,,inspect (nest),
7/2/21,21-MW3,7A,,7,,,,,,
7/2/21,21-MW3,7A,,71,,,,,,
7/2/21,21-MW3,7A,,7,,,,,,
7/2/21,21-MW3,7A,,5,,,,,,
7/2/21,21-MW3,7A,,3,,,,,,
7/2/21,21-MW3,7A,,1,,,,,,
7/2/21,21-MW3,7A,,0,,,,,,
7/2/21,21-MW3,7A,,1,,,,,,
7/2/21,21-MW3,7A,,0,,-1,,,,
7/2/21,21-MW3,7A,,0,,,,,,
7/2/21,21-MW3,7A,,2,,,,,,
7/2/21,21-MW3,7A,,20,,,,,,
7/2/21,21-MW3,7A,,22,,,,,,
7/2/21,21-MW3,7A,,222,,,,,,
7/2/21,21-MW3,7A,,22,,,,,,
7/2/21,21-MW3,7A,,20,,,,,,
7/2/21,21-MW3,7A,,21,,,,,,
7/2/21,21-MW3,7A,,212,,,,,,
7/2/21,21-MW3,7A,,2121,,,,,,
7/2/21,21-MW3,7A,,212,,,,,,
7/2/21,21-MW3,7A,,21,,,,,,
7/2/21,21-MW3,7A,,211,,,,,,
7/2/21,21-MW3,7A,16:18,2111,,,,,inspect (roi),
7/2/21,21-MW3,7A,,211,,,,,,
7/2/21,21-MW3,7A,,21,,,,,,
7/2/21,21-MW3,7A,,20,,,,,,
7/2/21,21-MW3,7A,,2,,,,,,
7/2/21,21-MW3,7A,,4,,6,,,,
7/2/21,21-MW3,7A,,4,,,,,,
7/2/21,21-MW3,7A,,40,,,,,,
7/2/21,21-MW3,7A,,42,,,,,,
7/2/21,21-MW3,7A,,421,,,,,,
7/2/21,21-MW3,7A,,42,,,,,,
7/2/21,21-MW3,7A,,40,,,,,,
7/2/21,21-MW3,7A,,41,,,,,,
7/2/21,21-MW3,7A,,412,,,,,inspect (nest),
7/2/21,21-MW3,7A,,41,,40,,,,
7/2/21,21-MW3,7A,,41,,,,,,
7/2/21,21-MW3,7A,,40,,,,,,
7/2/21,21-MW3,7A,,4,,,,,,
7/2/21,21-MW3,7A,,2,,,,,,
7/2/21,21-MW3,7A,,0,,1,,,,
7/2/21,21-MW3,7A,,0,,,,,,
7/2/21,21-MW3,7A,,2,,4,,,,
7/2/21,21-MW3,7A,,2,,,,,,
7/2/21,21-MW3,7A,,0,,,,,,
7/2/21,21-MW3,7A,,1,,10,,,,
7/2/21,21-MW3,7A,,1,,,,,,
7/2/21,21-MW3,7A,,0,,,,,,
7/2/21,21-MW3,7A,,2,,,,,,
7/2/21,21-MW3,7A,,0,,1,,,,
7/2/21,21-MW3,7A,,0,,,,,,
7/2/21,21-MW3,7A,16:22,-1,,,,,,
7/2/21,21-MW3,7B,16:32,0,,,,,,
7/2/21,21-MW3,7B,,1,,,,,,
7/2/21,21-MW3,7B,,3,,,,,,
7/2/21,21-MW3,7B,,5,,,,,,
7/2/21,21-MW3,7B,,50,,,,,,
7/2/21,21-MW3,7B,16:33,51,,,,,inspect (water + vitamin),
7/2/21,21-MW3,7B,,50,,,,,,
7/2/21,21-MW3,7B,16:34,52,,,,,inspect (sugar + pollen),
7/2/21,21-MW3,7B,,50,,,,,,
7/2/21,21-MW3,7B,,5,,,,,,
7/2/21,21-MW3,7B,,7,,,,,,
7/2/21,21-MW3,7B,16:35,71,,,,,inspect (trunk),
7/2/21,21-MW3,7B,16:37,7,,,,,,
7/2/21,21-MW3,7B,,72,,,,,,
7/2/21,21-MW3,7B,,7,,,,,,
7/2/21,21-MW3,7B,,5,,,,,,
7/2/21,21-MW3,7B,,50,,,,,,
7/2/21,21-MW3,7B,,51,,,,,,
7/2/21,21-MW3,7B,,50,,,,,,
7/2/21,21-MW3,7B,,5,,,,,,
7/2/21,21-MW3,7B,,3,,,,,,
7/2/21,21-MW3,7B,,1,,,,,,
7/2/21,21-MW3,7B,,0,,,,,,
7/2/21,21-MW3,7B,,2,,,,,,
7/2/21,21-MW3,7B,,0,,,,,,
7/2/21,21-MW3,7B,16:38,-1,,,,,,
7/6/21,21-BA2,1A,15:43,0,,,,,,
7/6/21,21-BA2,1A,,2,,,,,,
7/6/21,21-BA2,1A,,20,,,,,,
7/6/21,21-BA2,1A,,22,,,,,,
7/6/21,21-BA2,1A,,221,,,,,,
7/6/21,21-BA2,1A,,2211,,,,,inspect,
7/6/21,21-BA2,1A,,221,,,,,,
7/6/21,21-BA2,1A,,2212,,,,,,
7/6/21,21-BA2,1A,,221,,,,,,
7/6/21,21-BA2,1A,,22,,,,,,
7/6/21,21-BA2,1A,,222,,,,,,
7/6/21,21-BA2,1A,,22,,,,,,
7/6/21,21-BA2,1A,,20,,,,,,
7/6/21,21-BA2,1A,,2,,,,,,
7/6/21,21-BA2,1A,,0,,,,,,
7/6/21,21-BA2,1A,,-1,,,,,,
7/6/21,21-BA2,1A,,0,,,,,,
7/6/21,21-BA2,1A,,1,,3,,,,
7/6/21,21-BA2,1A,,1,,10,,,,
7/6/21,21-BA2,1A,,1,,0,,,,
7/6/21,21-BA2,1A,,1,,,,,,
7/6/21,21-BA2,1A,,3,,5,,,,
7/6/21,21-BA2,1A,,3,,,,,,
7/6/21,21-BA2,1A,,1,,10,,,,
7/6/21,21-BA2,1A,,1,,,,,,
7/6/21,21-BA2,1A,,3,,30,,,,
7/6/21,21-BA2,1A,,3,,5,,,,
7/6/21,21-BA2,1A,,3,,,,,,
7/6/21,21-BA2,1A,,1,,10,,,,
7/6/21,21-BA2,1A,,1,,,,,,
7/6/21,21-BA2,1A,,0,,-1,,,,
7/6/21,21-BA2,1A,,0,,2,,,,
7/6/21,21-BA2,1A,,0,,,,,,
7/6/21,21-BA2,1A,,2,,20,,,,
7/6/21,21-BA2,1A,,2,,4,,,,
7/6/21,21-BA2,1A,,2,,,,,,
7/6/21,21-BA2,1A,,0,,,,,,
7/6/21,21-BA2,1A,,1,,,,,,
7/6/21,21-BA2,1A,,10,,,,,,
7/6/21,21-BA2,1A,,11,,,,,,
7/6/21,21-BA2,1A,,10,,,,,,
7/6/21,21-BA2,1A,,1,,,,,,
7/6/21,21-BA2,1A,,3,,,,,,
7/6/21,21-BA2,1A,,5,,,,,,
7/6/21,21-BA2,1A,,50,,,,,,
7/6/21,21-BA2,1A,,51,,,,,inspect,
7/6/21,21-BA2,1A,,50,,,,,,
7/6/21,21-BA2,1A,,5,,,,,,
7/6/21,21-BA2,1A,,7,,,,,,
7/6/21,21-BA2,1A,,71,,,,,,
7/6/21,21-BA2,1A,,7,,,,,,
7/6/21,21-BA2,1A,,72,,,,,,
7/6/21,21-BA2,1A,,7,,,,,,
7/6/21,21-BA2,1A,,5,,50,,,,
7/6/21,21-BA2,1A,,5,,,,,,
7/6/21,21-BA2,1A,,3,,,,,,
7/6/21,21-BA2,1A,,1,,10,,,,
7/6/21,21-BA2,1A,,1,,0,,,,
7/6/21,21-BA2,1A,,1,,10,,,,
7/6/21,21-BA2,1A,,1,,,,,,
7/6/21,21-BA2,1A,,3,,,,,,
7/6/21,21-BA2,1A,,30,,,,,,
7/6/21,21-BA2,1A,,31,,,,,,
7/6/21,21-BA2,1A,,311,,,,,,
7/6/21,21-BA2,1A,,31,,,,,,
7/6/21,21-BA2,1A,,312,,,,,inspect,
7/6/21,21-BA2,1A,,31,,,,,,
7/6/21,21-BA2,1A,,311,,,,,,
7/6/21,21-BA2,1A,,31,,,,,,
7/6/21,21-BA2,1A,,311,,,,,,
7/6/21,21-BA2,1A,,31,,,,,,
7/6/21,21-BA2,1A,,30,,,,,,
7/6/21,21-BA2,1A,,3,,,,,,
7/6/21,21-BA2,1A,,1,,10,,,,
7/6/21,21-BA2,1A,,1,,,,,,
7/6/21,21-BA2,1A,,0,,,,,,
7/6/21,21-BA2,1A,,1,,,,,,
7/6/21,21-BA2,1A,,0,,2,,,,
7/6/21,21-BA2,1A,,0,,,,,,
7/6/21,21-BA2,1A,16:01,-1,,,,,,
7/6/21,21-BA2,1B,16:06,0,,,,,,
7/6/21,21-BA2,1B,,1,,,,,,
7/6/21,21-BA2,1B,,3,,,,,,
7/6/21,21-BA2,1B,,5,,,,,,
7/6/21,21-BA2,1B,,7,,,,,,
7/6/21,21-BA2,1B,,72,,,,,inspection (only after 1 minute start),
7/6/21,21-BA2,1B,,7,,,,,,
7/6/21,21-BA2,1B,,71,,,,,inspection,
7/6/21,21-BA2,1B,,7,,,,,,
7/6/21,21-BA2,1B,,5,,,,,,
7/6/21,21-BA2,1B,,50,,,,,,
7/6/21,21-BA2,1B,,51,,,,,,
7/6/21,21-BA2,1B,,50,,,,,,
7/6/21,21-BA2,1B,,51,,,,,,
7/6/21,21-BA2,1B,,50,,,,,,
7/6/21,21-BA2,1B,,51,,,,,,
7/6/21,21-BA2,1B,,50,,,,,,
7/6/21,21-BA2,1B,,52,,,,,,
7/6/21,21-BA2,1B,,50,,,,,,
7/6/21,21-BA2,1B,,51,,,,,,
7/6/21,21-BA2,1B,,50,,,,,,
7/6/21,21-BA2,1B,,52,,,,,,
7/6/21,21-BA2,1B,,50,,,,,,
7/6/21,21-BA2,1B,,5,,,,,,
7/6/21,21-BA2,1B,,3,,,,,,
7/6/21,21-BA2,1B,,1,,,,,,
7/6/21,21-BA2,1B,,0,,,,,,
7/6/21,21-BA2,1B,16:15,-1,,,,,,
7/7/21,21-BA2,2A,14:15,0,,,,,"appears injured, missing legs on left side",
7/7/21,21-BA2,2A,,1,,,,,,
7/7/21,21-BA2,2A,,0,,2,,,,
7/7/21,21-BA2,2A,,0,,-1,,,,
7/7/21,21-BA2,2A,,0,,,,,,
7/7/21,21-BA2,2A,,1,,,,,,
7/7/21,21-BA2,2A,,3,,,,,,
7/7/21,21-BA2,2A,,5,,,,,,
7/7/21,21-BA2,2A,,7,,,,,,
7/7/21,21-BA2,2A,,72,,,,,inspect,
7/7/21,21-BA2,2A,,7,,,,,,
7/7/21,21-BA2,2A,,71,,,,,inspect,
7/7/21,21-BA2,2A,,7,,,,,,
7/7/21,21-BA2,2A,,72,,,,,inspect,
7/7/21,21-BA2,2A,,7,,,,,,
7/7/21,21-BA2,2A,,5,,,,,,
7/7/21,21-BA2,2A,,3,,,,,,
7/7/21,21-BA2,2A,,1,,,,,,
7/7/21,21-BA2,2A,,0,,-1,,,,
7/7/21,21-BA2,2A,,0,,,,,,
7/7/21,21-BA2,2A,,2,,,,,,
7/7/21,21-BA2,2A,,4,,,,,,
7/7/21,21-BA2,2A,,40,,,,,,
7/7/21,21-BA2,2A,,41,,,,,,
7/7/21,21-BA2,2A,14:36,411,,,,,inspection,
7/7/21,21-BA2,2B,14:44,0,,,,,,
7/7/21,21-BA2,2B,,2,,20,,,,
7/7/21,21-BA2,2B,,2,,4,,,,
7/7/21,21-BA2,2B,,2,,,,,,
7/7/21,21-BA2,2B,,0,,1,,,,
7/7/21,21-BA2,2B,,0,,,,,,
7/7/21,21-BA2,2B,,1,,,,,,
7/7/21,21-BA2,2B,,0,,,,,,
7/7/21,21-BA2,2B,,2,,,,,,
7/7/21,21-BA2,2B,,4,,,,,,
7/7/21,21-BA2,2B,,40,,,,,,
7/7/21,21-BA2,2B,,41,,412,,,,
7/7/21,21-BA2,2B,,41,,,,,,
7/7/21,21-BA2,2B,,40,,,,,,
7/7/21,21-BA2,2B,,4,,,,,,
7/7/21,21-BA2,2B,,6,,60,,,,
7/7/21,21-BA2,2B,,6,,,,,,
7/7/21,21-BA2,2B,,8,,,,,,
7/7/21,21-BA2,2B,,82,,,,,,
7/7/21,21-BA2,2B,,8,,,,,,
7/7/21,21-BA2,2B,,81,,,,,inspect,
7/7/21,21-BA2,2B,,8,,,,,,
7/7/21,21-BA2,2B,,6,,,,,,
7/7/21,21-BA2,2B,,60,,,,,,
7/7/21,21-BA2,2B,,61,,,,,inspect,
7/7/21,21-BA2,2B,,60,,,,,,
7/7/21,21-BA2,2B,,62,,,,,,
7/7/21,21-BA2,2B,,60,,,,,,
7/7/21,21-BA2,2B,,6,,,,,,
7/7/21,21-BA2,2B,,4,,,,,,
7/7/21,21-BA2,2B,,2,,,,,,
7/7/21,21-BA2,2B,,20,,,,,,
7/7/21,21-BA2,2B,,2,,0,,,,
7/7/21,21-BA2,2B,,2,,4,,,,
7/7/21,21-BA2,2B,,2,,20,,,,
7/7/21,21-BA2,2B,,2,,0,,,,
7/7/21,21-BA2,2B,,2,,,,,,
7/7/21,21-BA2,2B,,20,,22,,,,
7/7/21,21-BA2,2B,,20,,,,,,
7/7/21,21-BA2,2B,,21,,,,,,
7/7/21,21-BA2,2B,,212,,,,,,
7/7/21,21-BA2,2B,,21,,,,,,
7/7/21,21-BA2,2B,,211,,,,,,
7/7/21,21-BA2,2B,,2111,,,,,,
7/7/21,21-BA2,2B,,211,,,,,,
7/7/21,21-BA2,2B,,21,,,,,,
7/7/21,21-BA2,2B,,20,,,,,,
7/7/21,21-BA2,2B,,2,,20,,,,
7/7/21,21-BA2,2B,,2,,4,,,,
7/7/21,21-BA2,2B,,2,,0,,,,
7/7/21,21-BA2,2B,,2,,20,,,,
7/7/21,21-BA2,2B,,2,,,,,,
7/7/21,21-BA2,2B,,0,,,,,,
7/7/21,21-BA2,2B,,-1,,,,,,
7/7/21,21-BA2,3A,3:16,0,,,,,,
7/7/21,21-BA2,3A,,1,,,,,,
7/7/21,21-BA2,3A,,10,,,,,,
7/7/21,21-BA2,3A,,12,,,,,,
7/7/21,21-BA2,3A,,121,,,,,,
7/7/21,21-BA2,3A,,1211,,,,,,
7/7/21,21-BA2,3A,,121,,,,,,
7/7/21,21-BA2,3A,,12,,,,,,
7/7/21,21-BA2,3A,,10,,,,,,
7/7/21,21-BA2,3A,,1,,0,,,,
7/7/21,21-BA2,3A,,1,,3,,,,
7/7/21,21-BA2,3A,,1,,,,,,
7/7/21,21-BA2,3A,,0,,,,,,
7/7/21,21-BA2,3A,,-1,,,,,,
7/7/21,21-BA2,3A,,0,,,,,,
7/7/21,21-BA2,3A,,2,,,,,,
7/7/21,21-BA2,3A,,20,,,,,,
7/7/21,21-BA2,3A,,21,,,,,,
7/7/21,21-BA2,3A,,212,,,,,,
7/7/21,21-BA2,3A,,2121,,,,,inspect,
7/7/21,21-BA2,3A,,212,,,,,,
7/7/21,21-BA2,3A,,2122,,,,,inspect,
7/7/21,21-BA2,3A,,212,,21,,,,
7/7/21,21-BA2,3A,,212,,,,,,
7/7/21,21-BA2,3A,,2121,,,,,inspect,
7/7/21,21-BA2,3A,,212,,,,,,
7/7/21,21-BA2,3A,,21,,,,,,
7/7/21,21-BA2,3A,,211,,,,,,
7/7/21,21-BA2,3A,,2112,,,,,inspect,
7/7/21,21-BA2,3A,,211,,,,,,
7/7/21,21-BA2,3A,,2111,,,,,,
7/7/21,21-BA2,3A,,211,,,,,,
7/7/21,21-BA2,3A,,21,,,,,,
7/7/21,21-BA2,3A,,20,,2,,,,
7/7/21,21-BA2,3A,,20,,22,,,,
7/7/21,21-BA2,3A,,20,,,,,,
7/7/21,21-BA2,3A,,2,,,,,,
7/7/21,21-BA2,3A,,20,,,,,,
7/7/21,21-BA2,3A,,21,,211,,,,
7/7/21,21-BA2,3A,,21,,,,,,
7/7/21,21-BA2,3A,,212,,,,,,
7/7/21,21-BA2,3A,,2121,,,,,,
7/7/21,21-BA2,3A,,212,,,,,,
7/7/21,21-BA2,3A,,21,,,,,,
7/7/21,21-BA2,3A,,20,,22,,,,
7/7/21,21-BA2,3A,,20,,,,,,
7/7/21,21-BA2,3A,,2,,,,,,
7/7/21,21-BA2,3A,,0,,1,,,,
7/7/21,21-BA2,3A,,0,,,,,,
7/7/21,21-BA2,3A,,2,,,,,,
7/7/21,21-BA2,3A,,20,,21,,,,
7/7/21,21-BA2,3A,,20,,,,,,
7/7/21,21-BA2,3A,,2,,4,,,,
