"","Date","Colony","Ant.ID","Pair.ID","Ant.In.Pair","Time","Junction","Entered.From","Exited.Toward","Action..inspect.ignore.","Inspect","Num.Inspections","Node.From","Node.To","Direction.From","Width.From","Rel.Width.From","Direction.To","Width.To","Rel.Width.To","Turn.Type","Turn.Width","Turn.Trunk"
"2289","7/15/21","21-SP2","7B","7","B",NA,"11",NA,NA,NA,FALSE,1,"10","111","main",0.34,"wide","left",0.25,"narrow","L","N","away.from.trunk"
"2290","7/15/21","21-SP2","7B","7","B",NA,"111",NA,NA,NA,FALSE,1,"11","1112","main",0.25,"narrow","right",0.25,"narrow","R","=","away.from.trunk"
"2291","7/15/21","21-SP2","7B","7","B",NA,"111",NA,NA,NA,FALSE,2,"1112","1111","right",0.25,"narrow","left",0.25,"narrow","R","=","away.from.trunk"
"2292","7/15/21","21-SP2","7B","7","B",NA,"111",NA,NA,NA,FALSE,3,"1111","1112","left",0.25,"narrow","right",0.25,"narrow","L","=","away.from.trunk"
"2293","7/15/21","21-SP2","7B","7","B",NA,"111",NA,NA,NA,FALSE,4,"1112","1111","right",0.25,"narrow","left",0.25,"narrow","R","=","away.from.trunk"
"2294","7/15/21","21-SP2","7B","7","B",NA,"111",NA,NA,NA,FALSE,4,"1111","11","left",0.25,"narrow","main",0.25,"narrow","R","=","to.trunk"
"2295","7/15/21","21-SP2","7B","7","B",NA,"11",NA,NA,NA,FALSE,4,"111","10","left",0.25,"narrow","main",0.34,"wide","R","=","to.trunk"
"2296","7/15/21","21-SP2","7B","7","B",NA,"10",NA,NA,NA,FALSE,4,"11","1","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"2297","7/15/21","21-SP2","7B","7","B",NA,"1",NA,NA,NA,FALSE,4,"10","3","left",0.45,"narrow","main",0.6,"wide","R","=","to.trunk"
"2298","7/15/21","21-SP2","7B","7","B",NA,"3",NA,NA,NA,FALSE,4,"1","5","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"2299","7/15/21","21-SP2","7B","7","B",NA,"5",NA,NA,NA,FALSE,4,"3","7","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"2300","7/15/21","21-SP2","7B","7","B",NA,"7",NA,NA,NA,FALSE,4,"5","72","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"2301","7/15/21","21-SP2","7B","7","B",NA,"7",NA,NA,NA,FALSE,4,"72","5","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"2302","7/15/21","21-SP2","7B","7","B",NA,"5",NA,NA,NA,FALSE,4,"7","3","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"2303","7/15/21","21-SP2","7B","7","B",NA,"3",NA,NA,NA,FALSE,4,"5","30","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"2304","7/15/21","21-SP2","7B","7","B",NA,"30",NA,NA,NA,FALSE,4,"3","32","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"2305","7/15/21","21-SP2","7B","7","B",NA,"32",NA,NA,NA,FALSE,4,"30","322","main",0.34,"wide","right",0.25,"narrow","R","N","away.from.trunk"
"2306","7/15/21","21-SP2","7B","7","B",NA,"32",NA,NA,NA,FALSE,5,"322","321","right",0.25,"narrow","left",0.34,"wide","R","=","away.from.trunk"
"2307","7/15/21","21-SP2","7B","7","B",NA,"32",NA,NA,NA,FALSE,6,"321","321","left",0.34,"wide","left",0.34,"wide","U",NA,NA
"2308","7/15/21","21-SP2","7B","7","B",NA,"32",NA,NA,NA,FALSE,6,"321","30","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"2309","7/15/21","21-SP2","7B","7","B",NA,"30",NA,NA,NA,FALSE,6,"32","31","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"2310","7/15/21","21-SP2","7B","7","B",NA,"31",NA,NA,NA,FALSE,6,"30","311","main",0.34,"wide","left",0.25,"narrow","L","N","away.from.trunk"
"2311","7/15/21","21-SP2","7B","7","B",NA,"31",NA,NA,NA,FALSE,7,"311","312","left",0.25,"narrow","right",0.34,"wide","L","=","away.from.trunk"
"2312","7/15/21","21-SP2","7B","7","B",NA,"31",NA,NA,NA,FALSE,8,"312","30","right",0.34,"wide","main",0.34,"wide","L","W","to.trunk"
"2313","7/15/21","21-SP2","7B","7","B",NA,"30",NA,NA,NA,FALSE,8,"31","3","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"2314","7/15/21","21-SP2","7B","7","B",NA,"3",NA,NA,NA,FALSE,8,"30","1","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"2315","7/15/21","21-SP2","7B","7","B",NA,"1",NA,NA,NA,FALSE,8,"3","0","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"2316","7/15/21","21-SP2","7B","7","B",NA,"0",NA,NA,NA,FALSE,8,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"2317","7/15/21","21-SP2","7B","7","B",NA,"0",NA,NA,NA,FALSE,8,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"2318","7/15/21","21-SP2","7B","7","B",NA,"2",NA,NA,NA,FALSE,8,"0","4","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"2319","7/15/21","21-SP2","7B","7","B",NA,"4",NA,NA,NA,FALSE,8,"2","6","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"2320","7/15/21","21-SP2","7B","7","B",NA,"6",NA,NA,NA,FALSE,8,"4","8","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"2321","7/15/21","21-SP2","7B","7","B",NA,"8",NA,NA,NA,FALSE,8,"6","82","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"2322","7/15/21","21-SP2","7B","7","B",NA,"8",NA,NA,NA,FALSE,9,"82","81","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"2323","7/15/21","21-SP2","7B","7","B",NA,"8",NA,NA,NA,FALSE,10,"81","82","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"2324","7/15/21","21-SP2","7B","7","B",NA,"8",NA,NA,NA,FALSE,11,"82","6","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"2325","7/15/21","21-SP2","7B","7","B",NA,"6",NA,NA,NA,FALSE,11,"8","60","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"2326","7/15/21","21-SP2","7B","7","B",NA,"60",NA,NA,NA,FALSE,11,"6","61","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"2327","7/15/21","21-SP2","7B","7","B",NA,"60",NA,NA,NA,FALSE,12,"61","62","left",0.45,"wide","right",0.34,"narrow","L","N","away.from.trunk"
"2328","7/15/21","21-SP2","7B","7","B",NA,"60",NA,NA,NA,FALSE,13,"62","6","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"2329","7/15/21","21-SP2","7B","7","B",NA,"6",NA,NA,NA,FALSE,13,"60","4","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2330","7/15/21","21-SP2","7B","7","B",NA,"4",NA,NA,NA,FALSE,13,"6","2","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"2331","7/15/21","21-SP2","7B","7","B",NA,"2",NA,NA,NA,FALSE,13,"4","0","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"2332","7/15/21","21-SP2","7B","7","B",NA,"0",NA,"-1",NA,FALSE,13,"2","-1","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"2333","7/15/21","21-SP2","7B","7","B",NA,"0","-1",NA,NA,FALSE,13,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2334","7/15/21","21-SP2","7B","7","B",NA,"1",NA,NA,NA,FALSE,13,"0","3","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"2335","7/15/21","21-SP2","7B","7","B",NA,"3",NA,NA,NA,FALSE,13,"1","30","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"2336","7/15/21","21-SP2","7B","7","B",NA,"30",NA,NA,NA,FALSE,13,"3","32","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"2337","7/15/21","21-SP2","7B","7","B",NA,"32",NA,NA,NA,FALSE,13,"30","321","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"2338","7/15/21","21-SP2","7B","7","B",NA,"32",NA,NA,NA,FALSE,14,"321","30","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"2339","7/15/21","21-SP2","7B","7","B",NA,"30",NA,NA,NA,FALSE,14,"32","31","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"2340","7/15/21","21-SP2","7B","7","B",NA,"31",NA,NA,NA,FALSE,14,"30","312","main",0.34,"wide","right",0.34,"wide","R","W","away.from.trunk"
"2341","7/15/21","21-SP2","7B","7","B",NA,"31",NA,NA,NA,FALSE,15,"312","311","right",0.34,"wide","left",0.25,"narrow","R","N","away.from.trunk"
"2342","7/15/21","21-SP2","7B","7","B",NA,"31",NA,"312",NA,FALSE,15,"311","312","left",0.25,"narrow","right",0.34,"wide","L","=","away.from.trunk"
"2343","7/15/21","21-SP2","7B","7","B",NA,"31","312",NA,NA,FALSE,15,"312","30","right",0.34,"wide","main",0.34,"wide","L","W","to.trunk"
"2344","7/15/21","21-SP2","7B","7","B",NA,"30",NA,NA,NA,FALSE,15,"31","3","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"2345","7/15/21","21-SP2","7B","7","B",NA,"3",NA,NA,NA,FALSE,15,"30","1","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"2346","7/15/21","21-SP2","7B","7","B",NA,"1",NA,NA,NA,FALSE,15,"3","0","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"2347","7/15/21","21-SP2","7B","7","B",NA,"0",NA,NA,NA,FALSE,15,"1","2","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"2348","7/15/21","21-SP2","7B","7","B",NA,"2",NA,NA,NA,FALSE,15,"0","4","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"2349","7/15/21","21-SP2","7B","7","B",NA,"4",NA,NA,NA,FALSE,15,"2","40","main",0.6,"wide","left",0.45,"narrow","L","N","away.from.trunk"
"2350","7/15/21","21-SP2","7B","7","B",NA,"40",NA,NA,NA,FALSE,15,"4","42","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"2351","7/15/21","21-SP2","7B","7","B",NA,"42",NA,NA,NA,FALSE,15,"40","421","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"2352","7/15/21","21-SP2","7B","7","B",NA,"42",NA,NA,NA,FALSE,16,"421","422","left",0.45,"wide","right",0.34,"narrow","L","N","away.from.trunk"
"2353","7/15/21","21-SP2","8A","8","A","15:49","0",NA,"1",NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2354","7/15/21","21-SP2","8A","8","A",NA,"0","1",NA,NA,FALSE,0,"1","2","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"2355","7/15/21","21-SP2","8A","8","A",NA,"2",NA,NA,NA,FALSE,0,"0","0","main",0.6,"wide","main",0.6,"wide","U",NA,NA
"2356","7/15/21","21-SP2","8A","8","A",NA,"0",NA,NA,NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"2357","7/15/21","21-SP2","8A","8","A",NA,"1",NA,"3",NA,FALSE,0,"0","3","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"2358","7/15/21","21-SP2","8A","8","A",NA,"1","3","10",NA,FALSE,0,"3","10","main",0.6,"wide","left",0.45,"narrow","L","N","away.from.trunk"
"2359","7/15/21","21-SP2","8A","8","A",NA,"1","10",NA,NA,FALSE,0,"10","0","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"2360","7/15/21","21-SP2","8A","8","A",NA,"0",NA,NA,NA,FALSE,0,"1","2","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"2361","7/15/21","21-SP2","8A","8","A",NA,"2",NA,NA,NA,FALSE,0,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"2362","7/15/21","21-SP2","8A","8","A",NA,"20",NA,NA,NA,FALSE,0,"2","22","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"2363","7/15/21","21-SP2","8A","8","A",NA,"22",NA,NA,NA,FALSE,0,"20","222","main",0.34,"wide","right",0.34,"wide","R","W","away.from.trunk"
"2364","7/15/21","21-SP2","8A","8","A",NA,"222",NA,NA,NA,FALSE,0,"22","2222","main",0.34,"wide","right",0.34,"wide","R","W","away.from.trunk"
"2365","7/15/21","21-SP2","8A","8","A",NA,"222",NA,NA,NA,FALSE,0,"2222","2222","right",0.34,"wide","right",0.34,"wide","U",NA,NA
"2366","7/15/21","21-SP2","8A","8","A",NA,"222",NA,NA,NA,FALSE,0,"2222","22","right",0.34,"wide","main",0.34,"wide","L","W","to.trunk"
"2367","7/15/21","21-SP2","8A","8","A",NA,"22",NA,NA,NA,FALSE,0,"222","20","right",0.34,"wide","main",0.34,"wide","L","W","to.trunk"
"2368","7/15/21","21-SP2","8A","8","A",NA,"20",NA,NA,NA,FALSE,0,"22","2","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"2369","7/15/21","21-SP2","8A","8","A",NA,"2",NA,NA,NA,FALSE,0,"20","0","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2370","7/15/21","21-SP2","8A","8","A",NA,"0",NA,NA,NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"2371","7/15/21","21-SP2","8A","8","A",NA,"1",NA,NA,NA,FALSE,0,"0","3","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"2372","7/15/21","21-SP2","8A","8","A",NA,"3",NA,NA,NA,FALSE,0,"1","5","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"2373","7/15/21","21-SP2","8A","8","A",NA,"5",NA,NA,NA,FALSE,0,"3","50","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"2374","7/15/21","21-SP2","8A","8","A",NA,"50",NA,NA,NA,FALSE,0,"5","52","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"2375","7/15/21","21-SP2","8A","8","A",NA,"50",NA,NA,NA,FALSE,1,"52","5","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"2376","7/15/21","21-SP2","8A","8","A",NA,"5",NA,NA,NA,FALSE,1,"50","7","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2377","7/15/21","21-SP2","8A","8","A",NA,"7",NA,NA,NA,FALSE,1,"5","71","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"2378","7/15/21","21-SP2","8A","8","A",NA,"7",NA,NA,NA,FALSE,1,"71","71","main",0.6,"wide","main",0.6,"wide","U",NA,NA
"2379","7/15/21","21-SP2","8A","8","A",NA,"7",NA,NA,NA,FALSE,2,"71","5","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"2380","7/15/21","21-SP2","8A","8","A",NA,"5",NA,NA,NA,FALSE,2,"7","50","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"2381","7/15/21","21-SP2","8A","8","A",NA,"50",NA,NA,NA,FALSE,2,"5","51","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"2382","7/15/21","21-SP2","8A","8","A",NA,"5",NA,NA,NA,FALSE,2,"51","52",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2383","7/15/21","21-SP2","8A","8","A",NA,"5",NA,NA,NA,FALSE,2,"52","51",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2384","7/15/21","21-SP2","8A","8","A",NA,"50",NA,NA,NA,FALSE,3,"51","5","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"2385","7/15/21","21-SP2","8A","8","A",NA,"5",NA,NA,NA,FALSE,3,"50","3","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"2386","7/15/21","21-SP2","8A","8","A",NA,"3",NA,NA,NA,FALSE,3,"5","30","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"2387","7/15/21","21-SP2","8A","8","A",NA,"30",NA,NA,NA,FALSE,3,"3","32","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"2388","7/15/21","21-SP2","8A","8","A",NA,"32",NA,NA,NA,FALSE,3,"30","321","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"2389","7/15/21","21-SP2","8B","8","B","16:15","0",NA,"1",NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2390","7/15/21","21-SP2","8B","8","B",NA,"0","1","2",NA,FALSE,0,"1","2","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"2391","7/15/21","21-SP2","8B","8","B",NA,"0","2",NA,NA,FALSE,0,"2","-1","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"2392","7/15/21","21-SP2","8B","8","B",NA,"0",NA,NA,NA,FALSE,0,"-1","-1","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"2393","7/15/21","21-SP2","8B","8","B",NA,"0",NA,NA,NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2394","7/15/21","21-SP2","8B","8","B",NA,"1",NA,NA,NA,FALSE,0,"0","0","right",0.6,"wide","right",0.6,"wide","U",NA,NA
"2395","7/15/21","21-SP2","8B","8","B",NA,"0",NA,NA,NA,FALSE,0,"1","2","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"2396","7/15/21","21-SP2","8B","8","B",NA,"2",NA,"4",NA,FALSE,0,"0","4","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"2397","7/15/21","21-SP2","8B","8","B",NA,"2","4",NA,NA,FALSE,0,"4","20","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"2398","7/15/21","21-SP2","8B","8","B",NA,"20",NA,NA,NA,FALSE,0,"2","21","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"2399","7/15/21","21-SP2","8B","8","B",NA,"21",NA,NA,NA,FALSE,0,"20","20","main",0.45,"wide","main",0.45,"wide","U",NA,NA
"2400","7/15/21","21-SP2","8B","8","B",NA,"20",NA,NA,NA,FALSE,0,"21","22","left",0.45,"wide","right",0.34,"narrow","L","N","away.from.trunk"
"2401","7/15/21","21-SP2","8B","8","B",NA,"22",NA,NA,NA,FALSE,0,"20","20","main",0.34,"wide","main",0.34,"wide","U",NA,NA
"2402","7/15/21","21-SP2","8B","8","B",NA,"20",NA,NA,NA,FALSE,0,"22","2","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"2403","7/15/21","21-SP2","8B","8","B",NA,"2",NA,NA,NA,FALSE,0,"20","0","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2404","7/15/21","21-SP2","8B","8","B",NA,"0",NA,NA,NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"2405","7/15/21","21-SP2","8B","8","B",NA,"1",NA,NA,NA,FALSE,0,"0","10","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"2406","7/15/21","21-SP2","8B","8","B",NA,"10",NA,NA,NA,FALSE,0,"1","1","main",0.45,"wide","main",0.45,"wide","U",NA,NA
"2407","7/15/21","21-SP2","8B","8","B",NA,"1",NA,NA,NA,FALSE,0,"10","0","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"2408","7/15/21","21-SP2","8B","8","B",NA,"0",NA,"2",NA,FALSE,0,"1","2","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"2409","7/15/21","21-SP2","8B","8","B",NA,"0","2",NA,NA,FALSE,0,"2","-1","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"2410","7/15/21","21-SP2","8B","8","B",NA,"0",NA,NA,NA,FALSE,0,"-1","-1","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"2411","7/15/21","21-SP2","8B","8","B",NA,"0",NA,NA,NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"2412","7/15/21","21-SP2","8B","8","B",NA,"2",NA,NA,NA,FALSE,0,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"2413","7/15/21","21-SP2","8B","8","B",NA,"20",NA,NA,NA,FALSE,0,"2","21","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"2414","7/15/21","21-SP2","8B","8","B",NA,"21",NA,"211",NA,FALSE,0,"20","211","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"2415","7/15/21","21-SP2","8B","8","B",NA,"21","211",NA,NA,FALSE,0,"211","212","left",0.34,"narrow","right",0.45,"wide","L","=","away.from.trunk"
"2416","7/15/21","21-SP2","8B","8","B",NA,"212",NA,NA,NA,FALSE,0,"21","21","main",0.45,"wide","main",0.45,"wide","U",NA,NA
"2417","7/15/21","21-SP2","8B","8","B",NA,"21",NA,NA,NA,FALSE,0,"212","20","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"2418","7/15/21","21-SP2","8B","8","B",NA,"20",NA,NA,NA,FALSE,0,"21","22","left",0.45,"wide","right",0.34,"narrow","L","N","away.from.trunk"
"2419","7/15/21","21-SP2","8B","8","B",NA,"22",NA,NA,NA,FALSE,0,"20","20","main",0.34,"wide","main",0.34,"wide","U",NA,NA
"2420","7/15/21","21-SP2","8B","8","B",NA,"20",NA,NA,NA,FALSE,0,"22","2","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"2421","7/15/21","21-SP2","8B","8","B",NA,"2",NA,NA,NA,FALSE,0,"20","0","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2422","7/15/21","21-SP2","8B","8","B",NA,"0",NA,NA,NA,FALSE,0,"2","-1","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"2423","7/15/21","21-SP2","8B","8","B",NA,"0",NA,NA,NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"2424","7/15/21","21-SP2","8B","8","B",NA,"2",NA,NA,NA,FALSE,0,"0","0","main",0.6,"wide","main",0.6,"wide","U",NA,NA
"2425","7/15/21","21-SP2","8B","8","B",NA,"0",NA,NA,NA,FALSE,0,"2","-1","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"2426","7/15/21","21-SP2","8B","8","B",NA,"0",NA,NA,NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2427","7/15/21","21-SP2","8B","8","B",NA,"1",NA,NA,NA,FALSE,0,"0","3","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"2428","7/15/21","21-SP2","8B","8","B",NA,"3",NA,NA,NA,FALSE,0,"1","30","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"2429","7/15/21","21-SP2","8B","8","B",NA,"30",NA,NA,NA,FALSE,0,"3","31","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"2430","7/15/21","21-SP2","8B","8","B",NA,"31",NA,"311",NA,FALSE,0,"30","311","main",0.34,"wide","left",0.25,"narrow","L","N","away.from.trunk"
"2431","7/15/21","21-SP2","8B","8","B",NA,"31","311",NA,NA,FALSE,0,"311","312","left",0.25,"narrow","right",0.34,"wide","L","=","away.from.trunk"
"2432","7/15/21","21-SP2","8B","8","B",NA,"31",NA,NA,NA,FALSE,1,"312","30","right",0.34,"wide","main",0.34,"wide","L","W","to.trunk"
"2433","7/15/21","21-SP2","8B","8","B",NA,"30",NA,NA,NA,FALSE,1,"31","32","left",0.34,"narrow","right",0.45,"wide","L","=","away.from.trunk"
"2434","7/15/21","21-SP2","8B","8","B",NA,"32",NA,NA,NA,FALSE,1,"30","30","main",0.34,"wide","main",0.34,"wide","U",NA,NA
"2435","7/15/21","21-SP2","8B","8","B",NA,"30",NA,NA,NA,FALSE,1,"32","3","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"2436","7/15/21","21-SP2","8B","8","B",NA,"3",NA,NA,NA,FALSE,1,"30","5","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2437","7/15/21","21-SP2","8B","8","B",NA,"5",NA,NA,NA,FALSE,1,"3","3","left",0.6,"wide","left",0.6,"wide","U",NA,NA
"2438","7/15/21","21-SP2","8B","8","B",NA,"3",NA,NA,NA,FALSE,1,"5","1","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"2439","7/15/21","21-SP2","8B","8","B",NA,"1",NA,NA,NA,FALSE,1,"3","10","main",0.6,"wide","left",0.45,"narrow","L","N","away.from.trunk"
"2440","7/15/21","21-SP2","8B","8","B",NA,"10",NA,NA,NA,FALSE,1,"1","11","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"2441","7/15/21","21-SP2","8B","8","B",NA,"11",NA,NA,NA,FALSE,1,"10","10","main",0.34,"wide","main",0.34,"wide","U",NA,NA
"2442","7/15/21","21-SP2","8B","8","B",NA,"10",NA,NA,NA,FALSE,1,"11","12","left",0.34,"narrow","right",0.45,"wide","L","=","away.from.trunk"
"2443","7/15/21","21-SP2","8B","8","B",NA,"12",NA,"121",NA,FALSE,1,"10","121","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"2444","7/15/21","21-SP2","8B","8","B",NA,"12","121",NA,NA,FALSE,1,"121","122","left",0.34,"narrow","right",0.45,"wide","L","=","away.from.trunk"
"2445","7/15/21","21-SP2","8B","8","B",NA,"122",NA,NA,NA,FALSE,1,"12","1221","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"2446","7/15/21","21-SP2","8B","8","B",NA,"122",NA,NA,NA,FALSE,1,"1221","1222","left",0.45,"wide","right",0.34,"narrow","L","N","away.from.trunk"
"2447","7/15/21","21-SP2","8B","8","B",NA,"122",NA,NA,NA,FALSE,2,"1222","12","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"2448","7/15/21","21-SP2","8B","8","B",NA,"12",NA,NA,NA,FALSE,2,"122","10","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"2449","7/15/21","21-SP2","8B","8","B",NA,"10",NA,NA,NA,FALSE,2,"12","1","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"2450","7/15/21","21-SP2","8B","8","B",NA,"1",NA,NA,NA,FALSE,2,"10","0","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"2451","7/15/21","21-SP2","8B","8","B",NA,"0",NA,NA,NA,FALSE,2,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"2452","7/16/21","21-SP2","9A","9","A","14:06","0",NA,"-1",NA,FALSE,0,"-1","-1","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"2453","7/16/21","21-SP2","9A","9","A",NA,"0","-1",NA,NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"2454","7/16/21","21-SP2","9A","9","A",NA,"1",NA,"3",NA,FALSE,0,"0","3","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"2455","7/16/21","21-SP2","9A","9","A",NA,"1","3",NA,NA,FALSE,0,"3","10","main",0.6,"wide","left",0.45,"narrow","L","N","away.from.trunk"
